Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,First Time Discloser,Population,Population Year,City Location,Last update
2019,73762,Malang City,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,861414,2018,,2020-06-25T04:52:51.327
2019,50383,Prefeitura de Sorocaba,Sorocaba,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-47.4221 -23.4775),2020-06-25T04:52:51.327
2019,839982,Sepang Municipal Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,207354,2010,,2020-06-25T04:52:51.327
2019,73663,Correa,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,6121,2014,,2020-06-25T04:52:51.327
2019,50568,City of Saskatoon,Saskatoon,Canada,North America,CDP Cities,public,No,272200,2019,POINT (-106.67 52.1332),2020-06-25T04:52:51.327
2019,62855,Egedal Municipality,Egedal,Denmark,Europe,CDP Cities,public,No,,0,POINT (12.2387 55.795),2020-06-25T04:52:51.327
2019,43938,"The Executive Council, Govt of Dubai",Dubai,United Arab Emirates,Middle East,"C40,CDP Cities",public,No,3192275,2018,POINT (55.2708 25.2048),2020-06-25T04:52:51.327
2019,59167,Municipalidad de Providencia,Providencia,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,142079,2017,POINT (-70.6092 -33.4313),2020-06-25T04:52:51.327
2019,839967,Malargue,Malargue,Argentina,Latin America,CDP Cities,public,Yes,27660,2010,,2020-06-25T04:52:51.327
2019,54335,Government of the City of Yogyakarta,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,422732,2017,,2020-06-25T04:52:51.327
2019,61876,Mazabuka Municipal Council,Mazabuka,Zambia,Africa,CDP Cities,public,No,182205,2016,POINT (27.7491 -15.8613),2020-06-25T04:52:51.327
2019,60029,City of Cagayan de Oro,Cagayan de Oro,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,675950,2015,POINT (124.632 8.45423),2020-06-25T04:52:51.327
2019,50782,Dhaka City,Dhaka,Bangladesh,South and West Asia,"C40,CDP Cities",public,No,6000000,2019,POINT (90.4125 23.8103),2020-06-25T04:52:51.327
2019,50384,Prefeitura de Florianópolis,Florianópolis,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-48.5482 -27.595),2020-06-25T04:52:51.327
2019,840935,Prefeitura de Brasiléia,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,826207,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),JIMAV,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,371457,2015,POINT (-104.367 19.7682),2020-06-25T04:52:51.327
2019,54670,Prefeitura Municipal de Capivari,Capivari,Brazil,Latin America,CDP Cities,public,No,48576,2010,,2020-06-25T04:52:51.327
2019,834167,Kochi Municipal Corporation,KOCHI,India,South and West Asia,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,633553,2011,POINT (76.2673 9.93123),2020-06-25T04:52:51.327
2019,60279,Prefeitura de Campos de Goytacazes,Campos de Goytacazes,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-41.2683 -21.8323),2020-06-25T04:52:51.327
2019,54277,New Plymouth District Council,New Plymouth District,New Zealand,Southeast Asia and Oceania,CDP Cities,public,No,,0,POINT (174.354 -39.1011),2020-06-25T04:52:51.327
2019,58531,"City of Somerville, MA",Somerville,United States of America,North America,CDP Cities,public,No,,0,POINT (-71.0826 42.3934),2020-06-25T04:52:51.327
2019,54637,Alcaldía de Cuenca,Cuenca,Ecuador,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,505585,2010,POINT (-79.0048 -2.90841),2020-06-25T04:52:51.327
2019,58621,Town of Blacksburg,Blacksburg,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,44215,2015,POINT (-80.4139 37.2296),2020-06-25T04:52:51.327
2019,826446,City of Bradford,Bradford,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,non public,No,534800,2017,POINT (1.754 53.792),2020-06-25T04:52:51.327
2019,54497,City of Wroclaw,Wroclaw,Poland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,640600,2018,POINT (17.0385 51.1079),2020-06-25T04:52:51.327
2019,31176,Prefeitura do Rio de Janeiro,Rio de Janeiro,Brazil,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,6520266,2017,POINT (-43.5614 -22.9054),2020-06-25T04:52:51.327
2019,43937,Wellington City Council,Wellington,New Zealand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,213847,2019,POINT (174.776 -41.2865),2020-06-25T04:52:51.327
2019,59124,"City of Natchez, MS",Natchez,United States of America,North America,CDP Cities,public,No,,0,POINT (-91.4032 31.5604),2020-06-25T04:52:51.327
2019,60381,Alcaldía Distrital de Santa Marta,Santa Marta,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,507324,2019,POINT (-74.2127 11.2453),2020-06-25T04:52:51.327
2019,50373,Municipalidad  de Rosario,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,982137,214,,2020-06-25T04:52:51.327
2019,35755,Village of Kadiovacik,Urla,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,232,2017,POINT (26.5536 38.3434),2020-06-25T04:52:51.327
2019,54356,City of Parañaque,Parañaque,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,714710,2018,POINT (121.02 14.4793),2020-06-25T04:52:51.327
2019,831230,Municipality of La Marsa,La Marsa,Tunisia,Africa,CDP Cities,public,No,,0,POINT (10.3218 36.8725),2020-06-25T04:52:51.327
2019,31174,Moscow Government,Moscow,Russian Federation,Europe,"C40,CDP Cities",public,No,12615300,2018,POINT (37.6173 55.7558),2020-06-25T04:52:51.327
2019,54697,Prefeitura Municipal de Cerquilho,Cerquilho,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-47.7463 -23.167),2020-06-25T04:52:51.327
2019,54037,City of Des Moines,Des Moines,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,217521,2017,,2020-06-25T04:52:51.327
2019,831433,Comuna de Ataliva,Ataliva,Argentina,Latin America,CDP Cities,public,No,2500,2010,POINT (61 31),2020-06-25T04:52:51.327
2019,58783,Commune de Bakata,,Burkina Faso,Africa,CDP Cities,public,No,,0,,2020-06-25T04:52:51.327
2019,54388,Iskandar Regional Development Authority,Iskandar,Malaysia,Southeast Asia and Oceania,CDP Cities,public,No,2090000,2017,POINT (100.992 1.45556),2020-06-25T04:52:51.327
2019,31167,City of Lagos,Lagos,Nigeria,Africa,"C40,CDP Cities",public,No,21000000,2015,POINT (3.3792 6.52437),2020-06-25T04:52:51.327
2019,74680,City of Iasi,Iasi,Romania,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (27.35 47.1),2020-06-25T04:52:51.327
2019,73715,Cosquín,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,19815,2010,,2020-06-25T04:52:51.327
2019,35894,Ville de Montreal,Montréal,Canada,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-73.554 45.5087),2020-06-25T04:52:51.327
2019,36265,Comune di Reggio Emilia,Reggio Emilia,Italy,Europe,CDP Cities,non public,No,171999,2018,POINT (10.8774 44.4376),2020-06-25T04:52:51.327
2019,840917,Prefeitura de Pau Brasil,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,73746,Probolinggo,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,233123,2016,,2020-06-25T04:52:51.327
2019,73738,Khon Kaen City,,Thailand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,59653,"City of Manhattan Beach, CA",Manhattan Beach,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,35135,2010,POINT (-118.405 33.8889),2020-06-25T04:52:51.327
2019,54253,Wollongong City Council,Wollongong,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (150.893 -34.4278),2020-06-25T04:52:51.327
2019,36512,Comune di Teramo,Tearmo,Italy,Europe,CDP Cities,public,Yes,54586,2019,POINT (13.7188 42.6659),2020-06-25T04:52:51.327
2019,54652,Prefeitura de Osasco,Osasco,Brazil,Latin America,CDP Cities,public,No,676,2017,POINT (23.5328 46.7919),2020-06-25T04:52:51.327
2019,49333,"City of Louisville, KY",Louisville,United States of America,North America,CDP Cities,public,No,770517,2018,POINT (-85.6784 38.196),2020-06-25T04:52:51.327
2019,74414,Boulder County,Boulder County,United States of America,North America,CDP Cities,public,No,322226,2016,POINT (-105.5 40.15),2020-06-25T04:52:51.327
2019,50398,Ciudad de Juárez,Juárez,Mexico,Latin America,CDP Cities,public,No,1391180,2015,POINT (-106.425 31.6904),2020-06-25T04:52:51.327
2019,54370,Municipal Council of Penang,,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,748000,2014,,2020-06-25T04:52:51.327
2019,58489,Hoeje-Taastrup Kommune,Hoeje-Taastrup,Denmark,Europe,CDP Cities,public,No,,0,POINT (12.2898 55.6563),2020-06-25T04:52:51.327
2019,54633,Prefeitura de Lorena,Lorena,Brazil,Latin America,CDP Cities,public,No,88276,2018,POINT (-45.1201 -22.7339),2020-06-25T04:52:51.327
2019,31055,Glasgow City Council,Glasgow,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,598830,2017,POINT (-4.21278 55.8593),2020-06-25T04:52:51.327
2019,35864,Ekurhuleni Metropolitan Municipality,Ekurhuleni,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,3379104,2016,POINT (28.3462 -26.1777),2020-06-25T04:52:51.327
2019,68388,Prefeitura de Morungaba,Morungaba,Brazil,Latin America,CDP Cities,non public,No,13458,2018,POINT (-46.7929 -22.8767),2020-06-25T04:52:51.327
2019,54683,Prefeitura Municipal de Franco da Rocha,Franco da Rocha,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-46.732 -23.3094),2020-06-25T04:52:51.327
2019,60388,Municipalidad Provincial de Chiclayo,,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,597963,219,,2020-06-25T04:52:51.327
2019,840944,Prefeitura de Carnaúba dos Dantas,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,45219,Município de Aparecida,Aparecida,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-41.6667 -20.7),2020-06-25T04:52:51.327
2019,58591,"City of Greenbelt, MD",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,23000,2010,,2020-06-25T04:52:51.327
2019,60347,Prefeitura da Estância Climática de São Bento do Sapucaí,São Bento do Sapucaí,Brazil,Latin America,CDP Cities,non public,No,11000,2017,POINT (-45.732 -22.6874),2020-06-25T04:52:51.327
2019,3417,New York City,New York City,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,8622700,2017,POINT (-74.0059 40.7128),2020-06-25T04:52:51.327
2019,61753,Yilan County Government,Yilan County,"Taiwan, Greater China",East Asia,CDP Cities,public,No,,0,POINT (121.763 24.7309),2020-06-25T04:52:51.327
